,label,youtube_id,time_start,time_end,split
265026,reading book,siy7OJVe6Gc,70,80,train
265027,reading book,PCNM1PPId6k,40,50,train
265028,reading book,yD0YXfKQG-A,14,24,train
265029,reading book,6fXRRF6c5aY,279,289,train
265030,reading book,TAJAvLuvzao,19,29,train
265032,reading book,kLgptWViO0M,109,119,train
265033,reading book,lPMrrnjm0wU,67,77,train
265034,reading book,IWqPE-yjbvQ,67,77,train
265035,reading book,LoIYU3VUZ_8,76,86,train
265036,reading book,Qibo9jbM_N0,187,197,train
265037,reading book,dheyQMxdXyg,25,35,train
265038,reading book,YeuWPrGC7YI,119,129,train
265039,reading book,95v_Bt4PFl4,35,45,train
265040,reading book,lgEUcUV0KmE,19,29,train
265041,reading book,P9jwb2tOGdg,25,35,train
265042,reading book,5UEOe2BTln4,1,11,train
265043,reading book,Goxov8uGNB0,96,106,train
265044,reading book,9BNllSuQVUo,100,110,train
265045,reading book,Wlropg41eHY,412,422,train
265046,reading book,xDQduMErgcY,107,117,train
265047,reading book,_riZRBflugE,88,98,train
265048,reading book,oQDOp9CESxQ,6,16,train
265049,reading book,XbhevDGbtEM,5,15,train
265050,reading book,auB-3n-m5aY,16,26,train
265051,reading book,6r3SPQAHhU8,160,170,train
265052,reading book,I_GrdE5HsgQ,278,288,train
265053,reading book,yXltJIPTCno,93,103,train
265054,reading book,SLsXkHAfbQU,77,87,train
265055,reading book,ViZI9N2TUgQ,4,14,train
265056,reading book,t27UguiGk6E,68,78,train
265057,reading book,9qmkaa6Aqd0,10,20,train
265058,reading book,iovh5AeF4mc,90,100,train
265059,reading book,-DsMpC5_-c4,27,37,train
265060,reading book,yclimTBLKYE,18,28,train
265061,reading book,isAcPJTKjHA,2,12,train
265062,reading book,zp7zopfGJBM,206,216,train
265063,reading book,Pa9yzbHVS9g,269,279,train
265064,reading book,tHTygv8iixM,2,12,train
265065,reading book,hs3y1ojgkDw,3,13,train
265067,reading book,iAVHj9efblg,0,10,train
265068,reading book,il78b0dacGg,120,130,train
265070,reading book,j6HkpLrT1jU,49,59,train
265071,reading book,C-I1BZ5L0Fs,12,22,train
265072,reading book,pspUs9mJOQI,67,77,train
265073,reading book,L-DE8RHqGTw,213,223,train
265074,reading book,_4EOMgSAs2o,94,104,train
265075,reading book,BMoNkUfI-R0,15,25,train
265076,reading book,eYqNdpTukyQ,36,46,train
265077,reading book,7ApMDxAnOIc,17,27,train
265078,reading book,et2dr3NV6HY,24,34,train
265079,reading book,GjxA3gG4Kj0,3,13,train
265080,reading book,35gt75vVYec,26,36,train
265081,reading book,2PFxxUs1bSs,19,29,train
265082,reading book,GPQ56HfKwu0,15,25,train
265083,reading book,TSHeWF1c9zo,53,63,train
265084,reading book,m__3DRW0jGo,2,12,train
265085,reading book,XS6H0n9UKQQ,38,48,train
265087,reading book,LXLXIKc1_nA,47,57,train
265088,reading book,Jd_EXWCDh30,57,67,train
265089,reading book,tMHKpXHOlrk,38,48,train
265090,reading book,Yos09_K2-J8,0,10,train
265091,reading book,NdOplfFsKa0,1,11,train
265092,reading book,1Ct5JVPONwY,29,39,train
265093,reading book,HLtJk-5e034,29,39,train
265094,reading book,iiG464iAusM,1,11,train
265095,reading book,KmCqwO-Yk_M,26,36,train
265096,reading book,o4kq3pRsKuo,11,21,train
265097,reading book,XyWstH3zLPU,49,59,train
265098,reading book,wpC0KrHWjQM,402,412,train
265099,reading book,5UiPKzja-ZU,224,234,train
265100,reading book,TmA4lJC-MOw,1,11,train
265101,reading book,I3f_DQfGhQ4,672,682,train
265102,reading book,HcW4oGpI5Z4,37,47,train
265103,reading book,PpTt_Kn81_s,43,53,train
265104,reading book,ht-sX7KERNQ,42,52,train
265105,reading book,Sv4IaYy6KB4,55,65,train
265106,reading book,lbkt3QGXE1c,9,19,train
265108,reading book,a-vmvfq1DOg,4,14,train
265109,reading book,IbZblXlvxPk,35,45,train
265110,reading book,hLrAy1kCGdI,2,12,train
265111,reading book,ikWPalPlw5s,17,27,train
265112,reading book,sSm4OlJRJpI,42,52,train
265114,reading book,PJFRgUweI6Q,6,16,train
265115,reading book,KjkGxxQpmbQ,272,282,train
265116,reading book,aM0bVVCJRs8,140,150,train
265117,reading book,LNFr-qY6JCY,46,56,train
265120,reading book,VRvO3U6WEPQ,9,19,train
265121,reading book,yIo2f9kqJb0,12,22,train
265122,reading book,D3cPQqUdeuQ,0,10,train
265123,reading book,aJI8GwRMvd4,13,23,train
265124,reading book,yLFqiEkgxqw,24,34,train
265125,reading book,IVbN0f7dO8U,65,75,train
265126,reading book,f1Cy61YjUOs,142,152,train
265127,reading book,gyg3_ayf50c,41,51,train
265128,reading book,irW5CXrME_M,264,274,train
265129,reading book,YsAhM3jDij8,371,381,train
265130,reading book,_7niDZKF-WE,128,138,train
265131,reading book,vX9ItHqm78o,2,12,train
265133,reading book,2n8GWvSGxG8,11,21,train
265134,reading book,3AATBUcyxt0,82,92,train
265135,reading book,u91LyBCsqcc,37,47,train
265136,reading book,fRhBdFGDVpQ,189,199,train
265137,reading book,Ci2r7BIJvmo,26,36,train
265138,reading book,fPpmT6X2BXQ,89,99,train
265140,reading book,pDAF_PX0X-E,22,32,train
265141,reading book,8u9R4nu1xfk,0,10,train
265142,reading book,QAf1ublrJO0,16,26,train
265143,reading book,1DTd-OJa1eA,820,830,train
265144,reading book,RQEKtDFFgtM,6,16,train
265145,reading book,8Dq-zmnL1NU,22,32,train
265146,reading book,C90F6d4KhjY,103,113,train
265147,reading book,-S5k_kb2ZFg,89,99,train
265148,reading book,IkLirAYx5Co,195,205,train
265149,reading book,zhQLz--yL7s,1,11,train
265150,reading book,2qp4Hsf8jT0,1,11,train
265151,reading book,a7rVAEl2jWo,419,429,train
265152,reading book,WXeFRYoCkT4,22,32,train
265153,reading book,sYFFcQGe_gU,179,189,train
265154,reading book,QawY9urcuGU,168,178,train
265155,reading book,8EPOv0LWVcI,75,85,train
265156,reading book,8saTq9UE7M0,6,16,train
265157,reading book,yKNAH_vCRDI,3,13,train
265158,reading book,bfMHwScOjUQ,40,50,train
265159,reading book,PgkCFuatb-M,45,55,train
265160,reading book,J5qk2EqItss,0,10,train
265161,reading book,GOKnPwOq_cs,305,315,train
265162,reading book,aig4vwiPRBs,40,50,train
265163,reading book,epf-8SSaMuY,230,240,train
265164,reading book,mHxT6BDvje8,3,13,train
265166,reading book,ZTE9uAVxAqg,105,115,train
265167,reading book,K2ggJNm_5sA,48,58,train
265168,reading book,0QJYsKM0r9c,13,23,train
265169,reading book,G14YU67QqPk,9,19,train
265170,reading book,Hhle86DDcWM,97,107,train
265171,reading book,96WDKh501S4,104,114,train
265172,reading book,wiS7slcpyqw,139,149,train
265173,reading book,OWsSZ0NN5dw,32,42,train
265174,reading book,T35XPMnkQw8,19,29,train
265175,reading book,eS_-M8hp-Xs,217,227,train
265176,reading book,4oOD1pwDRH4,93,103,train
265177,reading book,QkwfN6hQcXU,23,33,train
265178,reading book,Aon7NU4WczM,0,10,train
265179,reading book,kIWadB8RmCU,82,92,train
265180,reading book,W7EXGzijtPE,352,362,train
265181,reading book,iQ5ONcoE2KQ,44,54,train
265183,reading book,4-e9BDibqD0,14,24,train
265184,reading book,HZeT5YMaLJ8,123,133,train
265185,reading book,FPh6JtUScfA,119,129,train
265186,reading book,9wbymS6QM_A,65,75,train
265187,reading book,Qjy8IoqV0K0,203,213,train
265188,reading book,2hgVyOmsM1I,66,76,train
265189,reading book,WjbfjPC1TkA,6,16,train
265190,reading book,MC3MiLSGMIE,30,40,train
265191,reading book,Hz4hvXlZHak,81,91,train
265192,reading book,DxHia_NIEJE,175,185,train
265193,reading book,W6Yn4wgbZtA,14,24,train
265194,reading book,sK02WDucY1w,43,53,train
265195,reading book,XrJrYb5L8gY,26,36,train
265196,reading book,gEK83wd1TxE,161,171,train
265198,reading book,AZ1hVwNRdyY,129,139,train
265199,reading book,j8cDpCPGBJA,242,252,train
265200,reading book,Yc9WMjDItBQ,70,80,train
265201,reading book,zNjVeL3RBjk,16,26,train
265202,reading book,eM-XmSW4Cd0,134,144,train
265203,reading book,WWL_eBhBzDM,136,146,train
265204,reading book,EjtRWXrxft4,59,69,train
265205,reading book,6nbJkzgc8tM,70,80,train
265206,reading book,3HSwM_TPUYQ,110,120,train
265207,reading book,zOSKYuDvPVM,211,221,train
265208,reading book,lhVxIDIJZJw,8,18,train
265209,reading book,uPD7Z3V3y6Y,23,33,train
265210,reading book,sIAo8qxprWU,61,71,train
265211,reading book,Q6GYdD2e0Xo,30,40,train
265212,reading book,4SJ4CP0CbRw,66,76,train
265213,reading book,uAeyW12yLUo,65,75,train
265214,reading book,H0IrzEtWs5w,35,45,train
265215,reading book,2NSKescZVNU,19,29,train
265217,reading book,S3kTscRP1l0,65,75,train
265218,reading book,zGgVsF2QQi0,276,286,train
265219,reading book,rDzvnGicqmw,34,44,train
265220,reading book,H02D_Zu__44,306,316,train
265222,reading book,pC-fSI7U1Lg,113,123,train
265223,reading book,5sjNIbnRqc8,38,48,train
265225,reading book,fyp-1XFt6V4,23,33,train
265226,reading book,eRiOfW7uV5w,12,22,train
265227,reading book,B1WXwJ7vx-g,57,67,train
265228,reading book,mHxwqLARvsQ,20,30,train
265229,reading book,vc9wYTDwZaw,73,83,train
265230,reading book,-XlUXlF_8sc,285,295,train
265231,reading book,JRb9lCqJQto,2,12,train
265232,reading book,L-mglkg_Hss,77,87,train
265233,reading book,8Nwt2Vtf0KM,47,57,train
265235,reading book,F6cLZ1XXJ9M,627,637,train
265236,reading book,SF98KYCYtEs,40,50,train
265237,reading book,L0gcDu16arA,21,31,train
265239,reading book,qcYerg4sz7Y,21,31,train
265240,reading book,lyaIrJ4POkQ,79,89,train
265241,reading book,4vncxSE5O2c,63,73,train
265242,reading book,0kOi2iCwNi8,4,14,train
265243,reading book,yI6RTnY9cKA,153,163,train
265244,reading book,o3BaO1XPFDM,4,14,train
265245,reading book,S4b4fWLXMcY,22,32,train
265246,reading book,kqitJvZdEfc,90,100,train
265247,reading book,JiregXgseR4,172,182,train
265248,reading book,F61IMD7GNAY,404,414,train
265249,reading book,RuYzOby2_CY,4,14,train
265250,reading book,nHQ9-z3Dwk0,15,25,train
265251,reading book,RaL-3LoeVn8,0,10,train
265252,reading book,ZWEnNGaDNKs,193,203,train
265253,reading book,oni6_je8luY,43,53,train
265254,reading book,zA6dmrdmik4,0,10,train
265255,reading book,PBXBbFEXRP0,4,14,train
265256,reading book,hTrTGELSseM,55,65,train
265257,reading book,MikCvFFSLvI,4,14,train
265258,reading book,LnuYF6EyP8I,0,10,train
265259,reading book,iVgbH4xQZuo,305,315,train
265260,reading book,qyG948yHIy4,185,195,train
265261,reading book,GCfpc6htpVs,14,24,train
265262,reading book,HHusM9zo1xk,114,124,train
265263,reading book,LrfAKwKvzdA,21,31,train
265264,reading book,AYyH-IYmikc,300,310,train
265265,reading book,YXacMjZM1-c,65,75,train
265267,reading book,WNmceaCbNgg,4,14,train
265268,reading book,4aLiiegBANw,6,16,train
265269,reading book,qi8FkbkXI7I,85,95,train
265270,reading book,Lsid9R1KIws,100,110,train
265271,reading book,U-deQG9sa64,188,198,train
265272,reading book,cPqvYfMTypo,84,94,train
265273,reading book,HfDK827D844,35,45,train
265274,reading book,nOopt5of-Mw,0,10,train
265275,reading book,d4_sn6lbDd0,12,22,train
265277,reading book,H17gDgCnfYM,11,21,train
265278,reading book,vu6_Tbk7dxI,169,179,train
265279,reading book,oSwyKW3TOS8,70,80,train
265280,reading book,95vUoHTl85Q,609,619,train
265281,reading book,gTPQfQICme4,1,11,train
265282,reading book,zF93t5cMfKk,68,78,train
265284,reading book,fUXwuHlGUwM,2,12,train
265285,reading book,YWEm77x-dJA,19,29,train
265287,reading book,pUQT0TVnwv0,0,10,train
265288,reading book,L1Nx2o-1_uM,36,46,train
265289,reading book,LCSha-_HcvQ,110,120,train
265290,reading book,O3ylBEekolk,7,17,train
265291,reading book,q-PgwZOQRks,8,18,train
265293,reading book,0s2mNI32vEo,23,33,train
265294,reading book,r_dstyqCoAQ,175,185,train
265295,reading book,9vouHdP1tOE,0,10,train
265296,reading book,uOaPCKX2oiI,25,35,train
265297,reading book,ADgD-6mdTd0,20,30,train
265298,reading book,Jjt1A5nEZBg,146,156,train
265299,reading book,5UygQUWL5Ic,155,165,train
265300,reading book,rMKRDPjzQNM,77,87,train
265301,reading book,EIUL34Ac4EE,272,282,train
265302,reading book,bh8o8NgCk-0,60,70,train
265303,reading book,SR_oPt2TqmI,48,58,train
265304,reading book,TXzrgOWC-zY,105,115,train
265305,reading book,kszBiOjOBns,248,258,train
265306,reading book,B6_P-8sW_5c,39,49,train
265307,reading book,ePSodH-ALkg,57,67,train
265308,reading book,r_PbgKS22v4,50,60,train
265309,reading book,1ydOxW0Px18,1,11,train
265310,reading book,2ZU7xCFvrGw,59,69,train
265311,reading book,JTghbEOz_yk,115,125,train
265312,reading book,gjlgzdKtUBo,238,248,train
265313,reading book,DabyM3C8Rxc,66,76,train
265314,reading book,DZKllGLpxig,137,147,train
265315,reading book,ItWxfwoqAVU,161,171,train
265316,reading book,XA_xOpFOLOg,267,277,train
265317,reading book,NJMnV7b9ZBg,133,143,train
265318,reading book,OXoShtrFtiU,22,32,train
265319,reading book,v8fH2l9K8_w,47,57,train
265320,reading book,gmXffWKkZVU,167,177,train
265321,reading book,TyHfe2xugnk,22,32,train
265322,reading book,fTvGnya4r8A,0,10,train
265323,reading book,4WEZId3ejng,338,348,train
265324,reading book,D7lm7hLSM0I,34,44,train
265325,reading book,hh0Li6RcLnQ,4,14,train
265326,reading book,b_A9qfl1a50,4,14,train
265327,reading book,kW6WByFjdK8,16,26,train
265328,reading book,6KJDzEjeEWY,80,90,train
265329,reading book,Y-ufMbjVd0M,0,10,train
265330,reading book,PcNZXfSd_Bk,0,10,train
265331,reading book,RUA6eE180LA,25,35,train
265332,reading book,T2ASbnr4m40,58,68,train
265334,reading book,etjq8oYYPQc,32,42,train
265335,reading book,Q50bK4zWnic,131,141,train
265336,reading book,UIBQ5-0lm8w,30,40,train
265337,reading book,qMib-yolbgQ,57,67,train
265338,reading book,Rfkk1AL3ZHM,64,74,train
265339,reading book,z1llpCRu_P8,84,94,train
265340,reading book,8spxTJbq7V4,29,39,train
265341,reading book,a-MrqgUChJ0,114,124,train
265342,reading book,vNFsYCEbF4M,1,11,train
265343,reading book,LoJOY7_8f6k,2,12,train
265344,reading book,0R2vX9wfwNs,86,96,train
265345,reading book,PzfR1kQMESk,192,202,train
265346,reading book,4VUTMxrHK1o,230,240,train
265347,reading book,BIWeprBgjzg,489,499,train
265348,reading book,shbj0l9fTT8,125,135,train
265349,reading book,D90T52pfkB4,103,113,train
265350,reading book,obNVgrtB8G8,34,44,train
265351,reading book,ckr7ofMJh30,29,39,train
265352,reading book,964GauHxccc,71,81,train
265353,reading book,wjOk_l4djY0,92,102,train
265354,reading book,HAF38IJGcy4,22,32,train
265355,reading book,uwVeqDzM3QU,17,27,train
265356,reading book,msGUFNIGG3w,8,18,train
265357,reading book,p6nEVDe9NLs,106,116,train
265358,reading book,gtKUOmQ89FU,0,10,train
265360,reading book,Hk0NHf0bglk,7,17,train
265361,reading book,Ygo7RwnvCK4,2,12,train
265362,reading book,E9k7axDj1NI,124,134,train
265363,reading book,FmU4a3qaYlc,65,75,train
265364,reading book,LR7rfGitMxk,53,63,train
265365,reading book,L-nFy0cbkeU,27,37,train
265366,reading book,TdFGn36GIv0,13,23,train
265367,reading book,LCP0d93Q204,0,10,train
265368,reading book,2P1bkUeJCWY,157,167,train
265369,reading book,hUQKjXgT1w8,10,20,train
265370,reading book,T-fwO132mvM,53,63,train
265372,reading book,GuEHDDw2Lmw,104,114,train
265373,reading book,TsiQRKZu8Eg,1,11,train
265375,reading book,wp9tMUft8TM,51,61,train
265376,reading book,MDuIj23rLJs,98,108,train
265377,reading book,D45NX2C84IA,12,22,train
265378,reading book,rWQmF-r_FzM,46,56,train
265379,reading book,GWfGfriHDRc,33,43,train
265380,reading book,NFN4CNk_pbU,17,27,train
265381,reading book,i8iZ-HcErKs,4,14,train
265382,reading book,SMsFZWEVoTk,16,26,train
265383,reading book,Gh2JJv3_D8s,73,83,train
265384,reading book,ootBS6J9_VA,59,69,train
265385,reading book,mM1uErILCms,126,136,train
265386,reading book,kck4WT5KRKA,7,17,train
265387,reading book,e80b20nr92U,0,10,train
265388,reading book,E-OUoiw7tWY,81,91,train
265389,reading book,QQJs79Ohq78,145,155,train
265390,reading book,e9EdYSIE4Jk,14,24,train
265393,reading book,JLg5ta56Cgg,32,42,train
265394,reading book,g_cGyV7wmac,46,56,train
265395,reading book,hmAnodo7FzY,0,10,train
265397,reading book,8sFK0UzoOKY,3,13,train
265398,reading book,vRQc53Dw5q0,81,91,train
265399,reading book,8OsNfI7kZXs,9,19,train
265400,reading book,Y_M9Mxw9xfU,153,163,train
265401,reading book,gUn4nvHqcLg,15,25,train
265402,reading book,nPJIr_zuO_Y,58,68,train
265403,reading book,UkPq2dvevpU,41,51,train
265404,reading book,TcR15DTDCsM,61,71,train
265405,reading book,fKZvUJMvdMo,42,52,train
265406,reading book,vz2Hdq-Yhvc,27,37,train
265407,reading book,_Pd-_taDoBg,22,32,train
265408,reading book,470kG4Uhc1g,25,35,train
265410,reading book,UD5Ks_fclk8,7,17,train
265411,reading book,pDA3_AF0pDs,2,12,train
265412,reading book,BOPdurV8Cfo,18,28,train
265413,reading book,hJ20XmhOKdc,56,66,train
265414,reading book,PvgeSL72yPg,23,33,train
265415,reading book,7t8xdVxVk-Q,34,44,train
265416,reading book,Fk9lqTyebIg,61,71,train
265417,reading book,xH4WNk6Pyjk,100,110,train
265418,reading book,VjwoKSAx3M0,352,362,train
265419,reading book,NP4z1ae7XTQ,0,10,train
265420,reading book,e1Zk0XLoyD0,22,32,train
265421,reading book,-VdZYb-SC2o,18,28,train
265422,reading book,Hvq6C7Fc5sY,6,16,train
265423,reading book,5LS7ts3FPDw,173,183,train
265424,reading book,6SJSY3d3ZaQ,398,408,train
265425,reading book,PrxFaYdRS3w,11,21,train
265426,reading book,UA9S-MI2yN8,154,164,train
265427,reading book,GuRt0NaC9bs,80,90,train
265428,reading book,2fGlplVaWok,464,474,train
265429,reading book,WnRKaqefiqA,735,745,train
265430,reading book,C3ayjYkczC4,60,70,train
265431,reading book,lPBrw-uPRAk,24,34,train
265432,reading book,h91FI13Tk4w,6,16,train
265433,reading book,mOaJgGdRuPk,13,23,train
265434,reading book,S3qVpJUqPM8,103,113,train
265435,reading book,FX_v2wNMcVg,89,99,train
265436,reading book,AeL6Eeweu4Y,235,245,train
265437,reading book,e1Gx27o455Y,0,10,train
265438,reading book,RzKPqXiw6lc,5,15,train
265439,reading book,UxwqhxiCqOU,40,50,train
265442,reading book,EWK1q7U8U-g,56,66,train
265443,reading book,9lSATTUqu2s,98,108,train
265444,reading book,SKBRfebsceg,26,36,train
265445,reading book,wjYdHfPxRp4,43,53,train
265446,reading book,9DZ3s7Hs4QU,25,35,train
265447,reading book,PH6jcKF-3KE,24,34,train
265448,reading book,G_G4PAvCHiQ,46,56,train
265450,reading book,__miopjdPvo,5,15,train
265451,reading book,RwTV1QL4Ga4,20,30,train
265452,reading book,-jPJvKYKkqo,202,212,train
265453,reading book,E2NqKGqUiN8,25,35,train
265454,reading book,W97vQYMC-dw,39,49,train
265455,reading book,1BTY5leiQFY,34,44,train
265456,reading book,OaCNSWkpxWo,69,79,train
265457,reading book,gTqP_YrHW3w,269,279,train
265458,reading book,ZTAKKmp52JY,1,11,train
265459,reading book,XZwdBRUogVQ,4,14,train
265460,reading book,OtQ1WwYDDJI,127,137,train
265461,reading book,9QDfP-r0UeY,3,13,train
265462,reading book,2FVnfWAlwaE,2,12,train
265463,reading book,OqrrQ_JnahA,38,48,train
265464,reading book,1GKU1DHuD0k,71,81,train
265465,reading book,qTLGagSJtNE,5,15,train
265466,reading book,EicHnDpddaA,33,43,train
265467,reading book,Z1619CQDIK8,2,12,train
265468,reading book,8AgERodfDd4,117,127,train
265469,reading book,tFBSxDiQmD8,367,377,train
265470,reading book,JLeP3DprUYQ,94,104,train
265472,reading book,3fLdag-67eI,4,14,train
265473,reading book,Ywl2Po2vmU4,21,31,train
265474,reading book,lgSFS3BZugo,27,37,train
265475,reading book,1-YO_7yN9pQ,45,55,train
265476,reading book,Z5OxnoRAWsw,11,21,train
265477,reading book,sayXvQ0_5Yo,368,378,train
265478,reading book,-htY-hAxcKM,49,59,train
265479,reading book,evbVwU2K23c,9,19,train
265480,reading book,DthXPe5dIiE,3,13,train
265481,reading book,WSf0iZJci7s,48,58,train
265482,reading book,w5s1sw4tg30,2,12,train
265483,reading book,8Q2m8wEM7HM,608,618,train
265484,reading book,IbZg4KOh3uE,42,52,train
265485,reading book,2maw3Pxz8Pw,284,294,train
265486,reading book,jTjqpyqKI7s,22,32,train
265488,reading book,JHpisLOoWio,27,37,train
265489,reading book,p40A8FiTBMA,84,94,train
265490,reading book,xsmRFDgHd84,62,72,train
265491,reading book,Y3AvfIQVkTE,52,62,train
265492,reading book,qSrD4qAKvm4,94,104,train
265493,reading book,cGuxUVfBZ20,50,60,train
265494,reading book,UFlGA5k4phc,7,17,train
265495,reading book,iEh1biqHA3g,11,21,train
265496,reading book,uv2UrgtUwM8,124,134,train
265497,reading book,FqUpouQf-RY,18,28,train
265498,reading book,aFZKJaOu254,148,158,train
265499,reading book,kdgtS21AN50,0,10,train
265500,reading book,UFdq4f8yl5g,0,10,train
265501,reading book,jZA4XykF0VA,34,44,train
265502,reading book,9Z6QhLCfH_E,62,72,train
265503,reading book,PfjfttrZ8gA,8,18,train
265504,reading book,_2Kj8IFAEzw,5,15,train
265505,reading book,kizi9tnIrxk,0,10,train
265506,reading book,crV2pV0JpZ8,35,45,train
265507,reading book,7mViszpICu0,278,288,train
265509,reading book,fSq_zQayQHk,3,13,train
265510,reading book,gLafjcKE3Ec,4,14,train
265511,reading book,MFy3ethu0ek,143,153,train
265512,reading book,tDssr19LdTQ,28,38,train
265513,reading book,W0P460KZPzs,2,12,train
265514,reading book,xZHWDGES0vI,472,482,train
265515,reading book,19k_Lu-S1rM,58,68,train
265516,reading book,MGpYZjV3Fns,8,18,train
265517,reading book,5cPtpH5-3YE,1029,1039,train
265518,reading book,PmQgZALYrb4,25,35,train
265519,reading book,OBKKic5D_dE,12,22,train
265520,reading book,EW4DVpD5mFc,7,17,train
265521,reading book,lzPvJ3Qa0Pg,66,76,train
265522,reading book,m2Z-KlcSwQQ,16,26,train
265523,reading book,1S6mQvrGItA,42,52,train
265524,reading book,o8bKSPwME7c,55,65,train
265525,reading book,t8az9caFvzA,369,379,train
265526,reading book,-grY2svgF3o,2,12,train
265527,reading book,5SKAKgj3t1U,128,138,train
265528,reading book,_SsAvyBagZw,11,21,train
265529,reading book,WIem4YYVdc0,30,40,train
265530,reading book,tWOglIYLpL4,83,93,train
265531,reading book,0gkr8N4nCnU,95,105,train
265532,reading book,sSCDduQdz0k,58,68,train
265533,reading book,0EE-R-9pOY4,92,102,train
265534,reading book,2_hNHc1t2ds,2,12,train
265535,reading book,u1ISulN98BI,1,11,train
265536,reading book,vW8s8nF5rz8,68,78,train
265537,reading book,x-IARYEpmYw,38,48,train
265538,reading book,yLGYGraA32M,50,60,train
265539,reading book,qUkSrvTXGVw,441,451,train
265540,reading book,8UQWjc0_Oqg,1,11,train
265541,reading book,N_qxYAZeZR0,53,63,train
265542,reading book,d2iTI8VI3Nw,25,35,train
265543,reading book,dyZOlosLnlE,124,134,train
265545,reading book,fht4-EdNdjM,22,32,train
265546,reading book,3-d5x0BC5Zg,76,86,train
265547,reading book,UBnpGRdrerw,4,14,train
265548,reading book,heFKqx3aB5w,91,101,train
265549,reading book,TYuAQyxMnGs,119,129,train
265550,reading book,_4nrgW2_jFk,83,93,train
265551,reading book,xirgehbTzeo,321,331,train
265552,reading book,V_m7LJdw5-s,96,106,train
265553,reading book,XkJOwqbRXhE,13,23,train
265554,reading book,jllRp7Wphnc,114,124,train
265555,reading book,OFdV30ObM38,2,12,train
265556,reading book,pyjir5VLUqs,0,10,train
265557,reading book,iLdWr7Rv0dE,0,10,train
265558,reading book,IDKI6Q_47yg,78,88,train
265559,reading book,35gdFzY957w,690,700,train
265560,reading book,LR-Fz8Q8Gt4,6,16,train
265561,reading book,tt7OVtRtogw,154,164,train
265562,reading book,XYlS45VCheI,57,67,train
